"","ISO3","pubyear","per_country_y","per_country_y_cat","art_country_y","count_country_y_cat","repr_y","repr_y_s","continent","subregion","subregion_rf","subregion_countries","sel_country","population_n","emig_stock","emig_stock_rel_ctry","immig_stock","immig_relative_stock","tot_stock","tot_stock_c","GDP","income_groups","research_GDP","research","gsouth"
"787","COD",2010,0.0369480879364493,1,2,1,-2,"Under","Africa","Sub-Saharan Africa","Sub-Saharan Africa","Sub-Saharan Africa",0,64563.9,1298.5,2.01118581746146,589.9,0.9,1888.4,3,324.827726109271,"Low income",0.0782200023531914,0.25408025500649,"Global South"
"788","COD",2011,0.0164041994750656,1,1,1,-2,"Under","Africa","Sub-Saharan Africa","Sub-Saharan Africa","Sub-Saharan Africa",0,64563.9,1298.5,2.01118581746146,589.9,0.9,1888.4,3,376.374981129973,"Low income",0.0782200023531914,0.294400519096689,"Global South"
"789","COD",2012,0.0158679784195493,1,1,1,-2,"Under","Africa","Sub-Saharan Africa","Sub-Saharan Africa","Sub-Saharan Africa",0,64563.9,1298.5,2.01118581746146,589.9,0.9,1888.4,3,412.776260544995,"Low income",0.0782200023531914,0.322873600711711,"Global South"
"790","COD",2013,0.014427932477276,1,1,1,-2,"Under","Africa","Sub-Saharan Africa","Sub-Saharan Africa","Sub-Saharan Africa",0,64563.9,1298.5,2.01118581746146,589.9,0.9,1888.4,3,444.864357559096,"Low income",0.0782200023531914,0.347972910951235,"Global South"
"791","COD",2014,0.0418702023726448,1,3,1,-2,"Under","Africa","Sub-Saharan Africa","Sub-Saharan Africa","Sub-Saharan Africa",0,64563.9,1298.5,2.01118581746146,589.9,0.9,1888.4,3,472.266235725533,"Low income",0.0782200023531914,0.36940666069784,"Global South"
"792","COD",2015,0.0502702023375644,1,4,1,-2,"Under","Africa","Sub-Saharan Africa","Sub-Saharan Africa","Sub-Saharan Africa",0,76244.5,1572.2,2.06205037740427,810,1.1,2382.2,3,482.064568638238,"Low income",0.406379997730255,1.95901398309044,"Global South"
"793","COD",2017,0.0747703482161931,2,7,1,-2,"Under","Africa","Sub-Saharan Africa","Sub-Saharan Africa","Sub-Saharan Africa",0,76244.5,1572.2,2.06205037740427,810,1.1,2382.2,3,451.089088517319,"Low income",0.406379997730255,1.83313582767811,"Global South"
"794","COD",2018,0.0101843364904776,1,1,1,-2,"Under","Africa","Sub-Saharan Africa","Sub-Saharan Africa","Sub-Saharan Africa",0,76244.5,1572.2,2.06205037740427,810,1.1,2382.2,3,546.212593203883,"Low income",0.406379997730255,2.21969872386431,"Global South"
"795","COD",2019,0.104013175002167,2,12,1,-2,"Under","Africa","Sub-Saharan Africa","Sub-Saharan Africa","Sub-Saharan Africa",0,76244.5,1572.2,2.06205037740427,810,1.1,2382.2,3,575.882781366465,"Low income",0.406379997730255,2.34027243384597,"Global South"
"796","COD",2020,0.0783330722230926,2,10,1,-2,"Under","Africa","Sub-Saharan Africa","Sub-Saharan Africa","Sub-Saharan Africa",0,89561.4,1832.1,2.04563573146467,952.9,1.1,2785,3,524.666686211495,"Low income",0.406379997730255,2.13214046751768,"Global South"
"797","COD",2021,0.0703878369817695,2,10,1,-2,"Under","Africa","Sub-Saharan Africa","Sub-Saharan Africa","Sub-Saharan Africa",0,89561.4,1832.1,2.04563573146467,952.9,1.1,2785,3,576.974729394136,"Low income",0.406379997730255,2.34470989221604,"Global South"
"798","COD",2022,0.0506072874493927,2,8,1,-2,"Under","Africa","Sub-Saharan Africa","Sub-Saharan Africa","Sub-Saharan Africa",0,89561.4,1832.1,2.04563573146467,952.9,1.1,2785,3,664.593543336696,"Low income",0.406379997730255,2.70077522632709,"Global South"
"799","COG",1996,0.0892857142857143,1,1,2,0,"Fair","Africa","Sub-Saharan Africa","Sub-Saharan Africa","Sub-Saharan Africa",0,3127.4,135.2,4.32307987465626,305.9,9.8,441.1,2,902.045746391557,"Low income",0.406379997730255,3.66573348371187,"Global South"
"800","COG",1997,0.156494522691706,1,2,2,0,"Fair","Africa","Sub-Saharan Africa","Sub-Saharan Africa","Sub-Saharan Africa",0,3127.4,135.2,4.32307987465626,305.9,9.8,441.1,2,807.891899370651,"Low income",0.406379997730255,3.28311108232537,"Global South"
"801","COG",1998,0.278940027894003,2,4,2,0,"Fair","Africa","Sub-Saharan Africa","Sub-Saharan Africa","Sub-Saharan Africa",0,3127.4,135.2,4.32307987465626,305.9,9.8,441.1,2,663.728702844685,"Low income",0.406379997730255,2.69726068755528,"Global South"
"802","COG",1999,0.146412884333821,1,2,2,0,"Fair","Africa","Sub-Saharan Africa","Sub-Saharan Africa","Sub-Saharan Africa",0,3127.4,135.2,4.32307987465626,305.9,9.8,441.1,2,780.589705459903,"Low income",0.406379997730255,3.17216042733056,"Global South"
"803","COG",2000,0.145666423889294,1,2,2,0,"Fair","Africa","Sub-Saharan Africa","Sub-Saharan Africa","Sub-Saharan Africa",0,3127.4,135.2,4.32307987465626,305.9,9.8,441.1,2,1029.96068881894,"Low income",0.406379997730255,4.18555422384493,"Global South"
"804","COG",2001,0.133422281521014,1,2,1,-1,"Under","Africa","Sub-Saharan Africa","Sub-Saharan Africa","Sub-Saharan Africa",0,3127.4,135.2,4.32307987465626,305.9,9.8,441.1,2,859.440012475987,"Low income",0.406379997730255,3.49259230319282,"Global South"
"805","COG",2002,0.225606316976875,2,4,2,0,"Fair","Africa","Sub-Saharan Africa","Sub-Saharan Africa","Sub-Saharan Africa",0,3127.4,135.2,4.32307987465626,305.9,9.8,441.1,2,910.869710766426,"Low income",0.406379997730255,3.70159230993818,"Global South"
"806","COG",2003,0.156168662155128,1,3,2,0,"Fair","Africa","Sub-Saharan Africa","Sub-Saharan Africa","Sub-Saharan Africa",0,3127.4,135.2,4.32307987465626,305.9,9.8,441.1,2,1023.08849619066,"Low income",0.406379997730255,4.1576270075981,"Global South"
"807","COG",2004,0.0869943453675511,1,2,2,0,"Fair","Africa","Sub-Saharan Africa","Sub-Saharan Africa","Sub-Saharan Africa",0,3127.4,135.2,4.32307987465626,305.9,9.8,441.1,2,1314.41128060735,"Low income",0.406379997730255,5.34150453229836,"Global South"
"808","COG",2005,0.0776096235933256,1,2,2,0,"Fair","Africa","Sub-Saharan Africa","Sub-Saharan Africa","Sub-Saharan Africa",0,3622.8,172.6,4.76427072982224,318.7,8.8,491.3,2,1810.58894236459,"Low income",0.406379997730255,7.35787130288547,"Global South"
"809","COG",2006,0.0364298724954463,1,1,2,0,"Fair","Africa","Sub-Saharan Africa","Sub-Saharan Africa","Sub-Saharan Africa",0,3622.8,172.6,4.76427072982224,318.7,8.8,491.3,2,2116.86894319341,"Lower middle income",0.406379997730255,8.60253196330185,"Global South"
"810","COG",2007,0.093603744149766,1,3,2,0,"Fair","Africa","Sub-Saharan Africa","Sub-Saharan Africa","Sub-Saharan Africa",0,3622.8,172.6,4.76427072982224,318.7,8.8,491.3,2,2219.91230676263,"Lower middle income",0.406379997730255,9.02127958183563,"Global South"
"811","COG",2008,0.115740740740741,2,4,2,0,"Fair","Africa","Sub-Saharan Africa","Sub-Saharan Africa","Sub-Saharan Africa",0,3622.8,172.6,4.76427072982224,318.7,8.8,491.3,2,2848.6531631791,"Lower middle income",0.406379997730255,11.5763566598701,"Global South"
"812","COG",2009,0.156944807742611,2,6,2,0,"Fair","Africa","Sub-Saharan Africa","Sub-Saharan Africa","Sub-Saharan Africa",0,3622.8,172.6,4.76427072982224,318.7,8.8,491.3,2,2283.94987239428,"Lower middle income",0.406379997730255,9.28151543959604,"Global South"
"813","COG",2010,0.147792351745797,2,8,2,0,"Fair","Africa","Sub-Saharan Africa","Sub-Saharan Africa","Sub-Saharan Africa",0,4273.7,178.1,4.1673491354096,425.2,9.9,603.3,2,2962.76248130765,"Lower middle income",0.406379997730255,12.0400741042909,"Global South"
"814","COG",2011,0.0328083989501312,1,2,2,0,"Fair","Africa","Sub-Saharan Africa","Sub-Saharan Africa","Sub-Saharan Africa",0,4273.7,178.1,4.1673491354096,425.2,9.9,603.3,2,3415.06237416639,"Lower middle income",0.406379997730255,13.8781303986242,"Global South"
"815","COG",2012,0.0952078705172961,2,6,2,0,"Fair","Africa","Sub-Saharan Africa","Sub-Saharan Africa","Sub-Saharan Africa",0,4273.7,178.1,4.1673491354096,425.2,9.9,603.3,2,3753.86092808102,"Lower middle income",0.406379997730255,15.2549399543326,"Global South"
"816","COG",2013,0.230846919636416,2,16,2,0,"Fair","Africa","Sub-Saharan Africa","Sub-Saharan Africa","Sub-Saharan Africa",0,4273.7,178.1,4.1673491354096,425.2,9.9,603.3,2,3719.6510360643,"Lower middle income",0.406379997730255,15.1159177959315,"Global South"
"817","COG",2014,0.167480809490579,2,12,2,0,"Fair","Africa","Sub-Saharan Africa","Sub-Saharan Africa","Sub-Saharan Africa",0,4273.7,178.1,4.1673491354096,425.2,9.9,603.3,2,3623.82705652473,"Lower middle income",0.406379997730255,14.7265083100536,"Global South"
"818","COG",2015,0.188513258765867,2,15,2,0,"Fair","Africa","Sub-Saharan Africa","Sub-Saharan Africa","Sub-Saharan Africa",0,4856.1,204.8,4.21737608368856,390.1,8,594.9,2,2455.34085824476,"Lower middle income",0.406379997730255,9.97801412400508,"Global South"
"819","COG",2016,0.139827546026567,2,12,2,0,"Fair","Africa","Sub-Saharan Africa","Sub-Saharan Africa","Sub-Saharan Africa",0,4856.1,204.8,4.21737608368856,390.1,8,594.9,2,2107.51861826924,"Lower middle income",0.406379997730255,8.56453411308724,"Global South"
"820","COG",2017,0.181585131382183,2,17,2,0,"Fair","Africa","Sub-Saharan Africa","Sub-Saharan Africa","Sub-Saharan Africa",0,4856.1,204.8,4.21737608368856,390.1,8,594.9,2,2227.7326089376,"Lower middle income",0.406379997730255,9.05305972563677,"Global South"
"821","COG",2018,0.122212037885732,2,12,2,0,"Fair","Africa","Sub-Saharan Africa","Sub-Saharan Africa","Sub-Saharan Africa",0,4856.1,204.8,4.21737608368856,390.1,8,594.9,2,2715.26041752917,"Lower middle income",0.406379997730255,11.0342752231256,"Global South"
"822","COG",2019,0.251365172921903,2,29,2,0,"Fair","Africa","Sub-Saharan Africa","Sub-Saharan Africa","Sub-Saharan Africa",0,4856.1,204.8,4.21737608368856,390.1,8,594.9,2,2508.94044443477,"Lower middle income",0.406379997730255,10.1958321211475,"Global South"
"823","COG",2020,0.242832523891587,2,31,2,0,"Fair","Africa","Sub-Saharan Africa","Sub-Saharan Africa","Sub-Saharan Africa",0,5518.1,223.8,4.05574382486726,387.6,7,611.4,2,2011.28344044263,"Lower middle income",0.406379997730255,8.17345359961976,"Global South"
"824","COG",2021,0.232279862039839,2,33,2,0,"Fair","Africa","Sub-Saharan Africa","Sub-Saharan Africa","Sub-Saharan Africa",0,5518.1,223.8,4.05574382486726,387.6,7,611.4,2,2540.47002419731,"Lower middle income",0.406379997730255,10.3239620266708,"Global South"
"825","COG",2022,0.196103238866397,2,31,2,0,"Fair","Africa","Sub-Saharan Africa","Sub-Saharan Africa","Sub-Saharan Africa",0,5518.1,223.8,4.05574382486726,387.6,7,611.4,2,2649.23063369467,"Lower middle income",0.414900004863739,10.9916580280508,"Global South"
"826","COK",1996,0.178571428571429,1,2,1,0,"Fair","Oceania","Melanesia, Micronesia, Polynesia","Melanesia, Micronesia, Polynesia","Melanesia, Micronesia, Polynesia",0,19.1,19.6,102.61780104712,3.3,17.2,22.9,1,NA,NA,NA,NA,NA
"827","COK",2005,0.0388048117966628,1,1,1,0,"Fair","Oceania","Melanesia, Micronesia, Polynesia","Melanesia, Micronesia, Polynesia","Melanesia, Micronesia, Polynesia",0,19.1,19.6,102.61780104712,3.3,17.2,22.9,1,NA,NA,NA,NA,NA
"828","COK",2007,0.031201248049922,1,1,1,0,"Fair","Oceania","Melanesia, Micronesia, Polynesia","Melanesia, Micronesia, Polynesia","Melanesia, Micronesia, Polynesia",0,19.1,19.6,102.61780104712,3.3,17.2,22.9,1,NA,NA,NA,NA,NA
"829","COK",2009,0.0261574679571017,1,1,1,0,"Fair","Oceania","Melanesia, Micronesia, Polynesia","Melanesia, Micronesia, Polynesia","Melanesia, Micronesia, Polynesia",0,19.1,19.6,102.61780104712,3.3,17.2,22.9,1,NA,NA,NA,NA,NA
"830","COK",2011,0.0164041994750656,1,1,1,0,"Fair","Oceania","Melanesia, Micronesia, Polynesia","Melanesia, Micronesia, Polynesia","Melanesia, Micronesia, Polynesia",0,19.1,19.6,102.61780104712,3.3,17.2,22.9,1,NA,NA,NA,NA,NA
"831","COK",2014,0.0139567341242149,1,1,1,0,"Fair","Oceania","Melanesia, Micronesia, Polynesia","Melanesia, Micronesia, Polynesia","Melanesia, Micronesia, Polynesia",0,19.1,19.6,102.61780104712,3.3,17.2,22.9,1,NA,NA,NA,NA,NA
"832","COK",2015,0.0125675505843911,1,1,1,0,"Fair","Oceania","Melanesia, Micronesia, Polynesia","Melanesia, Micronesia, Polynesia","Melanesia, Micronesia, Polynesia",0,17.6,21.6,122.727272727273,4.2,23.7,25.8,1,NA,NA,NA,NA,NA
"833","COK",2017,0.021362956633198,1,2,1,0,"Fair","Oceania","Melanesia, Micronesia, Polynesia","Melanesia, Micronesia, Polynesia","Melanesia, Micronesia, Polynesia",0,17.6,21.6,122.727272727273,4.2,23.7,25.8,1,NA,NA,NA,NA,NA
"834","COK",2021,0.0140775673963539,1,2,1,0,"Fair","Oceania","Melanesia, Micronesia, Polynesia","Melanesia, Micronesia, Polynesia","Melanesia, Micronesia, Polynesia",0,17.6,21.6,122.727272727273,4.2,23.7,25.8,1,NA,NA,NA,NA,NA
"835","COK",2022,0.00632591093117409,1,1,1,0,"Fair","Oceania","Melanesia, Micronesia, Polynesia","Melanesia, Micronesia, Polynesia","Melanesia, Micronesia, Polynesia",0,17.6,21.6,122.727272727273,4.2,23.7,25.8,1,NA,NA,NA,NA,NA
"836","COL",1996,0.267857142857143,2,3,2,-1,"Under","Americas","Latin America and the Caribbean","Latin America and the Caribbean","Latin America and the Caribbean",0,42647.7,1883.9,4.41735427701846,106.5,0.2,1990.4,3,2652.10388063505,"Lower middle income",2.4326000213623,64.5150795668786,"Global South"
"837","COL",1997,0.234741784037559,2,3,2,-1,"Under","Americas","Latin America and the Caribbean","Latin America and the Caribbean","Latin America and the Caribbean",0,42647.7,1883.9,4.41735427701846,106.5,0.2,1990.4,3,2860.04094003606,"Lower middle income",2.4326000213623,69.5733565182877,"Global South"
"838","COL",1998,0.0697350069735007,1,1,2,-1,"Under","Americas","Latin America and the Caribbean","Latin America and the Caribbean","Latin America and the Caribbean",0,42647.7,1883.9,4.41735427701846,106.5,0.2,1990.4,3,2595.54301144732,"Lower middle income",2.4326000213623,63.1391798509352,"Global South"
"839","COL",1999,0.292825768667643,2,4,2,-1,"Under","Americas","Latin America and the Caribbean","Latin America and the Caribbean","Latin America and the Caribbean",0,42647.7,1883.9,4.41735427701846,106.5,0.2,1990.4,3,2236.07292591824,"Lower middle income",2.4326000213623,54.3947104735637,"Global South"
"840","COL",2001,0.400266844563042,2,6,2,-1,"Under","Americas","Latin America and the Caribbean","Latin America and the Caribbean","Latin America and the Caribbean",0,42647.7,1883.9,4.41735427701846,106.5,0.2,1990.4,3,2465.00701162874,"Lower middle income",0.13289999961853,3.27599430905133,"Global South"
"841","COL",2002,0.169204737732657,1,3,2,-1,"Under","Americas","Latin America and the Caribbean","Latin America and the Caribbean","Latin America and the Caribbean",0,42647.7,1883.9,4.41735427701846,106.5,0.2,1990.4,3,2421.1621037421,"Lower middle income",0.155589997768402,3.76708606318173,"Global South"
"842","COL",2003,0.0520562207183758,1,1,2,-1,"Under","Americas","Latin America and the Caribbean","Latin America and the Caribbean","Latin America and the Caribbean",0,42647.7,1883.9,4.41735427701846,106.5,0.2,1990.4,3,2305.17050697714,"Lower middle income",0.173979997634888,4.01053559351896,"Global South"
"843","COL",2004,0.0869943453675511,1,2,2,-1,"Under","Americas","Latin America and the Caribbean","Latin America and the Caribbean","Latin America and the Caribbean",0,42647.7,1883.9,4.41735427701846,106.5,0.2,1990.4,3,2811.45945051653,"Lower middle income",0.169640004634857,4.76935994216337,"Global South"
"844","COL",2005,0.155219247186651,2,4,2,-1,"Under","Americas","Latin America and the Caribbean","Latin America and the Caribbean","Latin America and the Caribbean",0,42647.7,1883.9,4.41735427701846,106.5,0.2,1990.4,3,3448.53832259071,"Lower middle income",0.165570005774498,5.70974509984921,"Global South"
"845","COL",2006,0.29143897996357,2,8,2,-1,"Under","Americas","Latin America and the Caribbean","Latin America and the Caribbean","Latin America and the Caribbean",0,42647.7,1883.9,4.41735427701846,106.5,0.2,1990.4,3,3782.60349611154,"Lower middle income",0.164269998669624,6.21368271273958,"Global South"
"846","COL",2007,0.218408736349454,2,7,2,-1,"Under","Americas","Latin America and the Caribbean","Latin America and the Caribbean","Latin America and the Caribbean",0,42647.7,1883.9,4.41735427701846,106.5,0.2,1990.4,3,4762.08306918129,"Lower middle income",0.183070003986359,8.71794566458392,"Global South"
"847","COL",2008,0.260416666666667,2,9,2,-1,"Under","Americas","Latin America and the Caribbean","Latin America and the Caribbean","Latin America and the Caribbean",0,42647.7,1883.9,4.41735427701846,106.5,0.2,1990.4,3,5534.68944688198,"Upper middle income",0.195409998297691,10.8153365539346,"Global South"
"848","COL",2009,0.183102275699712,2,7,2,-1,"Under","Americas","Latin America and the Caribbean","Latin America and the Caribbean","Latin America and the Caribbean",0,42647.7,1883.9,4.41735427701846,106.5,0.2,1990.4,3,5245.95158468149,"Upper middle income",0.193509995937347,10.1514406983923,"Global South"
"849","COL",2010,0.332532791428044,3,18,3,0,"Fair","Americas","Latin America and the Caribbean","Latin America and the Caribbean","Latin America and the Caribbean",0,45222.7,2554,5.64760618008213,130.3,0.3,2684.3,3,6392.75802564031,"Upper middle income",0.193580001592636,12.3751010878479,"Global South"
"850","COL",2011,0.377296587926509,3,23,3,0,"Fair","Americas","Latin America and the Caribbean","Latin America and the Caribbean","Latin America and the Caribbean",0,45222.7,2554,5.64760618008213,130.3,0.3,2684.3,3,7392.94359822972,"Upper middle income",0.198420003056526,14.6690789135747,"Global South"
"851","COL",2012,0.222151697873691,2,14,3,0,"Fair","Americas","Latin America and the Caribbean","Latin America and the Caribbean","Latin America and the Caribbean",0,45222.7,2554,5.64760618008213,130.3,0.3,2684.3,3,8096.80150827421,"Upper middle income",0.221159994602203,17.9068857786503,"Global South"
"852","COL",2013,0.331842446977348,3,23,3,0,"Fair","Americas","Latin America and the Caribbean","Latin America and the Caribbean","Latin America and the Caribbean",0,45222.7,2554,5.64760618008213,130.3,0.3,2684.3,3,8263.64192942212,"Upper middle income",0.257609993219376,21.2879674140578,"Global South"
"853","COL",2014,0.446615491974878,3,32,3,0,"Fair","Americas","Latin America and the Caribbean","Latin America and the Caribbean","Latin America and the Caribbean",0,45222.7,2554,5.64760618008213,130.3,0.3,2684.3,3,8167.47284156277,"Upper middle income",0.303169995546341,24.7613270500145,"Global South"
"854","COL",2015,0.22621591051904,2,18,3,0,"Fair","Americas","Latin America and the Caribbean","Latin America and the Caribbean","Latin America and the Caribbean",0,47520.7,2698.7,5.6789988362966,159.4,0.3,2858.1,3,6228.65162110371,"Upper middle income",0.365420013666153,22.7607396050542,"Global South"
"855","COL",2016,0.314611978559776,2,27,3,0,"Fair","Americas","Latin America and the Caribbean","Latin America and the Caribbean","Latin America and the Caribbean",0,47520.7,2698.7,5.6789988362966,159.4,0.3,2858.1,3,5936.26102166829,"Upper middle income",0.270509988069534,16.0581789814913,"Global South"
"856","COL",2017,0.43794061098056,3,41,3,0,"Fair","Americas","Latin America and the Caribbean","Latin America and the Caribbean","Latin America and the Caribbean",0,47520.7,2698.7,5.6789988362966,159.4,0.3,2858.1,3,6449.97098770131,"Upper middle income",0.261090010404587,16.8402299228822,"Global South"
"857","COL",2018,0.376820450147673,3,37,3,0,"Fair","Americas","Latin America and the Caribbean","Latin America and the Caribbean","Latin America and the Caribbean",0,47520.7,2698.7,5.6789988362966,159.4,0.3,2858.1,3,6782.03792028237,"Upper middle income",0.312330007553101,21.1823395486721,"Global South"
"858","COL",2019,0.476727052093265,3,55,3,0,"Fair","Americas","Latin America and the Caribbean","Latin America and the Caribbean","Latin America and the Caribbean",0,47520.7,2698.7,5.6789988362966,159.4,0.3,2858.1,3,6436.50921493811,"Upper middle income",0.322010010480881,20.7262039976251,"Global South"
"859","COL",2020,0.454331818893937,3,58,3,0,"Fair","Americas","Latin America and the Caribbean","Latin America and the Caribbean","Latin America and the Caribbean",0,50882.9,3024.3,5.94364707986377,1905.4,3.7,4929.7,3,5308.16470717512,"Upper middle income",0.289609998464584,15.3729757269475,"Global South"
"860","COL",2021,0.513831209966918,3,73,3,0,"Fair","Americas","Latin America and the Caribbean","Latin America and the Caribbean","Latin America and the Caribbean",0,50882.9,3024.3,5.94364707986377,1905.4,3.7,4929.7,3,6182.9559438651,"Upper middle income",0.289609998464584,17.9064586140936,"Global South"
"861","COL",2022,0.563006072874494,3,89,3,0,"Fair","Americas","Latin America and the Caribbean","Latin America and the Caribbean","Latin America and the Caribbean",0,50882.9,3024.3,5.94364707986377,1905.4,3.7,4929.7,3,6657.08669677355,"Upper middle income",0.289609998464584,19.2795886803119,"Global South"
"862","COM",2001,0.066711140760507,1,1,1,0,"Fair","Africa","Sub-Saharan Africa","Sub-Saharan Africa","Sub-Saharan Africa",0,611.6,96.1,15.7128842380641,13.2,2.2,109.3,1,691.041978010695,"Low income",0.289609998464584,2.0013266619064,"Global South"
"863","COM",2005,0.0388048117966628,1,1,1,0,"Fair","Africa","Sub-Saharan Africa","Sub-Saharan Africa","Sub-Saharan Africa",0,611.6,96.1,15.7128842380641,13.2,2.2,109.3,1,1103.19541672121,"Low income",0.289609998464584,3.19496422942766,"Global South"
"864","COM",2012,0.0317359568390987,1,2,1,0,"Fair","Africa","Sub-Saharan Africa","Sub-Saharan Africa","Sub-Saharan Africa",0,611.6,96.1,15.7128842380641,13.2,2.2,109.3,1,1483.95155791259,"Lower middle income",0.289609998464584,4.29767208408582,"Global South"
"865","COM",2015,0.0125675505843911,1,1,1,0,"Fair","Africa","Sub-Saharan Africa","Sub-Saharan Africa","Sub-Saharan Africa",0,777.4,121.7,15.6547465912014,12.6,1.6,134.3,1,1322.93677605288,"Lower middle income",0.289609998464584,3.83135717681416,"Global South"
"866","COM",2016,0.0116522955022139,1,1,1,0,"Fair","Africa","Sub-Saharan Africa","Sub-Saharan Africa","Sub-Saharan Africa",0,777.4,121.7,15.6547465912014,12.6,1.6,134.3,1,1357.26622979616,"Lower middle income",0.289609998464584,3.93077870727298,"Global South"
"867","COM",2018,0.0203686729809553,1,2,1,0,"Fair","Africa","Sub-Saharan Africa","Sub-Saharan Africa","Sub-Saharan Africa",0,777.4,121.7,15.6547465912014,12.6,1.6,134.3,1,1531.33781011763,"Lower middle income",0.289609998464584,4.43490740836926,"Global South"
"868","COM",2019,0.0173355291670278,1,2,1,0,"Fair","Africa","Sub-Saharan Africa","Sub-Saharan Africa","Sub-Saharan Africa",0,777.4,121.7,15.6547465912014,12.6,1.6,134.3,1,1510.7973237214,"Lower middle income",0.289609998464584,4.37542010603252,"Global South"
"869","COM",2020,0.00783330722230926,1,1,1,0,"Fair","Africa","Sub-Saharan Africa","Sub-Saharan Africa","Sub-Saharan Africa",0,869.6,150.8,17.3413063477461,12.5,1.4,163.3,1,1519.58678065177,"Lower middle income",0.289609998464584,4.40087525211361,"Global South"
"870","COM",2021,0.0211163510945309,1,3,1,0,"Fair","Africa","Sub-Saharan Africa","Sub-Saharan Africa","Sub-Saharan Africa",0,869.6,150.8,17.3413063477461,12.5,1.4,163.3,1,1577.47084122292,"Lower middle income",0.289609998464584,4.56851327904496,"Global South"
"871","CPV",1999,0.0732064421669107,1,1,1,0,"Fair","Africa","Sub-Saharan Africa","Sub-Saharan Africa","Sub-Saharan Africa",0,428.2,124.8,29.1452592246614,11,2.6,135.8,1,1317.57368454047,"Lower middle income",0.213119998574257,2.80801301770744,"Global South"
"872","CPV",2000,0.0728332119446468,1,1,1,0,"Fair","Africa","Sub-Saharan Africa","Sub-Saharan Africa","Sub-Saharan Africa",0,428.2,124.8,29.1452592246614,11,2.6,135.8,1,1176.70725787049,"Lower middle income",0.213119998574257,2.50779849119677,"Global South"
"873","CPV",2002,0.112803158488438,1,2,1,0,"Fair","Africa","Sub-Saharan Africa","Sub-Saharan Africa","Sub-Saharan Africa",0,428.2,124.8,29.1452592246614,11,2.6,135.8,1,1311.21458117954,"Lower middle income",0.213119998574257,2.79446049671529,"Global South"
"874","CPV",2004,0.0434971726837756,1,1,1,0,"Fair","Africa","Sub-Saharan Africa","Sub-Saharan Africa","Sub-Saharan Africa",0,428.2,124.8,29.1452592246614,11,2.6,135.8,1,1900.88846473653,"Lower middle income",0.213119998574257,4.05117346894471,"Global South"
"875","CPV",2005,0.194024058983314,2,5,1,0,"Fair","Africa","Sub-Saharan Africa","Sub-Saharan Africa","Sub-Saharan Africa",0,463,142,30.6695464362851,12.7,2.7,154.7,1,1972.78492636901,"Lower middle income",0.213119998574257,4.20439920695079,"Global South"
"876","CPV",2008,0.173611111111111,2,6,1,0,"Fair","Africa","Sub-Saharan Africa","Sub-Saharan Africa","Sub-Saharan Africa",0,463,142,30.6695464362851,12.7,2.7,154.7,1,3839.86363555731,"Lower middle income",0.213119998574257,8.18351732535315,"Global South"
"877","CPV",2009,0.156944807742611,2,6,1,0,"Fair","Africa","Sub-Saharan Africa","Sub-Saharan Africa","Sub-Saharan Africa",0,463,142,30.6695464362851,12.7,2.7,154.7,1,3592.31587892127,"Lower middle income",0.213119998574257,7.65594354993982,"Global South"
"878","CPV",2010,0.0369480879364493,1,2,1,0,"Fair","Africa","Sub-Saharan Africa","Sub-Saharan Africa","Sub-Saharan Africa",0,492.6,152.9,31.0393828664231,14.4,2.9,167.3,1,3500.97746776661,"Lower middle income",0.213119998574257,7.46128312938926,"Global South"
"879","CPV",2011,0.147637795275591,2,9,1,0,"Fair","Africa","Sub-Saharan Africa","Sub-Saharan Africa","Sub-Saharan Africa",0,492.6,152.9,31.0393828664231,14.4,2.9,167.3,1,3880.06920520905,"Lower middle income",0.0662200003862381,2.56938184267574,"Global South"
"880","CPV",2012,0.158679784195493,2,10,1,0,"Fair","Africa","Sub-Saharan Africa","Sub-Saharan Africa","Sub-Saharan Africa",0,492.6,152.9,31.0393828664231,14.4,2.9,167.3,1,3583.46172510997,"Lower middle income",0.0662200003862381,2.37296836820852,"Global South"
"881","CPV",2013,0.07213966238638,1,5,1,0,"Fair","Africa","Sub-Saharan Africa","Sub-Saharan Africa","Sub-Saharan Africa",0,492.6,152.9,31.0393828664231,14.4,2.9,167.3,1,3757.65995326233,"Lower middle income",0.0662200003862381,2.48832243556383,"Global South"
"882","CPV",2014,0.0976971388695045,2,7,1,0,"Fair","Africa","Sub-Saharan Africa","Sub-Saharan Africa","Sub-Saharan Africa",0,492.6,152.9,31.0393828664231,14.4,2.9,167.3,1,3739.27827890219,"Lower middle income",0.0662200003862381,2.47615009073155,"Global South"
"883","CPV",2015,0.150810607012693,2,12,2,1,"Over","Africa","Sub-Saharan Africa","Sub-Saharan Africa","Sub-Saharan Africa",0,524.7,171.4,32.6662854964742,14.9,2.8,186.3,1,3169.07890082563,"Lower middle income",0.0662200003862381,2.09856406036692,"Global South"
"884","CPV",2016,0.0932183640177115,2,8,2,1,"Over","Africa","Sub-Saharan Africa","Sub-Saharan Africa","Sub-Saharan Africa",0,524.7,171.4,32.6662854964742,14.9,2.8,186.3,1,3312.69674458487,"Lower middle income",0.0662200003862381,2.193667797059,"Global South"
